1 2 4 6 8 10 12 14 16 17 19 21 22 23 26 27 29 31 33 34 2107
1 2 4 7 8 11 12 14 15 17 19 21 22 23 26 27 29 31 33 34 1402
0 3 4 6 8 10 13 14 15 17 19 21 22 23 25 27 29 31 33 35 1133
1 3 4 6 8 10 13 14 16 17 19 21 22 23 26 27 29 31 33 34 1532
0 2 4 7 8 11 12 14 15 18 19 21 22 23 26 27 29 31 33 34 1534
1 3 4 6 8 10 12 14 15 17 19 21 22 23 25 27 29 31 33 34 336
1 2 4 6 8 10 12 14 15 17 20 21 22 23 25 27 29 31 33 35 1551
1 2 4 6 8 10 12 14 16 17 19 21 22 23 25 28 29 31 33 35 2018
1 2 4 6 8 10 12 14 15 17 19 21 22 23 25 27 29 31 33 34 1099
1 3 4 6 8 10 12 14 16 17 19 21 22 23 26 27 29 31 33 34 1459
0 2 5 7 8 11 12 14 15 17 20 21 22 23 26 27 29 31 33 34 1322
1 2 5 7 8 11 13 14 15 17 19 21 22 23 26 27 29 31 33 34 1314
1 3 4 7 8 11 13 14 16 17 19 21 22 23 25 27 29 31 33 34 912
1 2 4 7 8 11 13 14 15 17 19 21 22 23 26 27 29 31 33 34 1122
0 2 5 6 8 10 12 14 15 17 19 21 22 23 26 27 29 31 33 35 1383
1 2 5 7 8 11 12 14 16 17 19 21 22 23 25 27 29 31 33 34 1506
1 2 4 6 8 10 13 14 15 17 19 21 22 23 25 27 29 31 33 34 995
0 2 5 6 8 10 13 14 15 17 19 21 22 23 25 27 29 31 33 34 1003
1 2 4 7 8 11 13 14 15 17 19 21 22 23 26 27 29 31 33 34 612
0 2 5 7 8 11 13 14 15 18 19 21 22 23 25 27 29 32 33 35 1583
1 2 4 6 8 10 12 14 16 17 19 21 22 23 25 27 29 31 33 34 1772
0 3 5 6 8 10 12 14 15 17 20 21 22 23 25 27 29 31 33 35 829
0 3 4 7 8 11 13 14 15 17 19 21 22 23 25 27 29 31 33 34 80
1 3 4 7 8 11 12 14 15 17 19 21 22 23 26 27 29 31 33 34 848
